shape_id,polyline,route_id,route_type,route_color
5540093,gyuaGbhoqLH]b@rAd@rA^~A\Eh@KZIt@Yz@_@XS??NIrAq@~@o@lAu@nBaAZK??NEn@Ux@Qj@If@ET?bCBf@@tBFf@@\FHF??@@LPV`@Ff@N`A@x@@lAEjBWtASlA[hB[bBEN??EX]rBk@~Ce@vBa@zA[bA]`AWv@On@OlAI`AA`ABfAFv@LnAHf@FV\tAPh@T~@^vBDj@Hp@???@Dt@LhANpANfAJb@JTFJm@jBc@~A??IX_AlDe@hBQx@UrASnAGh@YvAk@zB_A`C??eBrEg@|AOb@??sA~De@xBOjAOtAQdBI|AC`BApG?fD?f@??B~CApAAjAGrBGfBaAbWCh@??MjEOzDIlBAh@??AX?hABt@Fv@Ht@PbAT`A`@jAr@tApBdDNZFZBT?l@?p@CTE^IXWj@MT??OVc@p@aArAs@dAc@t@OZOb@Ox@S`B[tCy@fISnB_@fFb@Mr@OvKgC~Be@z@SdB[hB_@nAUx@OnAU??ZEp@OTEtASr@KrBYv@K|@K|BGh@CtAB??`A@dCFYwCAMV?XGb@K??PEj@MnCk@r@O^tD??BXVnCF`@JTNPb@Gn@Gh@AbKhAInAAl@??A^Bx@Dj@Jh@Pt@\`AXn@\j@h@z@VX??vAlBz@dAxAzA??dAhAp@r@tBvBFo@??Fm@PcBLyAZeCNyAb@aE\yCHqA?C??AQAUzBd@|@VhAXnAX??PBXH~Bf@lCl@j@Nn@Jd@DRDT@??P@J@|@F|ALdAH\DbAHpBN??PBrBPp@Dp@FzAJrAF??ZBr@DdCRh@H`@u@n@wAf@cA??HS\w@\w@Xu@JUXg@p@aA??LO^i@Zg@t@mA~AwCXi@??JSXk@~@aBfBkC??JOrAqBb@y@z@{Ab@{@HYLi@Hk@Jy@x@SpCaA??hC}@vBs@v@YTI??NGl@[jAw@^W|@k@??XQb@dAVx@Pj@Lb@H\FZBd@@l@?xBTdAFLJLJHJBJ@N?TAZERATKHIJQDS@Y?]C_@Ii@Oq@Go@AW??ASCc@Cw@Am@Ag@Ea@ESKQMKQEU?o@B{@Ha@GSGQIOQk@cAWu@Qo@SyAa@eDIy@Ew@Bw@DqABy@?A??P{DH{B@mA@}D?cBAeBE]E{@i@gEEY??e@aD??QsAeAcIg@uD??CIIi@YkAQs@Ss@Ki@Go@KeBAs@?aB?e@?]???eAAu@GyAIiBEu@??CWOoAa@wEQgBUiB[yCGg@??k@iF]yDQuAQ}ASmAE[SmAo@iD??GUw@kEa@kBK[M[w@cBYu@[iAMi@??Oi@iAiFOs@q@qE??Ig@S_BOqAM}@QwDG{@K_AMoASuAY{B??CW[}Be@}CKi@??UmAYkBQcAEOEy@?QBWHQ\WPG\ONMHKFWBY?e@Eo@[mC[sDK{@??SeBWcCUq@IQIMIIOEOCM?SD}@p@s@n@Ab@?`@@ZDTDXNzA^pB,554,3,FFC72C
5540094,yzoaG~nnqLDVj@rCb@`CPnABd@Nv@VpAP^DNPbAXjBJd@??TpAd@|CJt@??NfA\rCRtALnAJ~@Fz@PvDL|@NpAR~AF`@??r@vENr@hAhF\rANj@??J\Xt@v@bBLZJZ`@jBBN??r@zDv@~DRlADZRlAP|APtA\xDr@pGLfA??LpAThBPfB`@vEJt@??BXHlAHhBFxA@t@?bB?d@?^???`A@r@JdBFn@Jh@Rr@Pr@XjAHh@@???h@~D~@lH??DTr@hF??Hd@h@fEDz@D\@dB?bBA|DAlAIzBQ|DCx@EdA???JCv@Dv@Hx@`@dDL|@??DZPn@Vt@Hj@\lAwA|@_@VkAv@m@Z[L??IBw@XwBr@{G~Bm@N??KBKx@Ij@Mh@IXc@z@{@zAc@x@gA~A??KPsBzC_A`BYj@Yj@??KP_BvCu@lA[f@SV??KP_ApAYf@KTYt@]v@Qb@??KRq@vAo@vAUb@??KPi@IeCSs@Ei@C??eAG{AKq@Gq@EsBQWC??kBOcAI]EeAI}AM[C??a@CKAg@CSEe@Eo@Kk@O]I??oBc@qAY??m@MYIaB]iAY}@W{Be@@T@TIpA]xCc@`EOxA[dCMxAQbBO|AcBcB??QSq@s@_DeDWY??c@k@oBgC[g@??MS]k@Yo@]aAQu@Ki@Ek@Cy@BmAHoA]E??eJcAi@@A???m@Fc@FOQKUGa@OcB??Gk@c@oEs@NoCj@k@L_@H??UFYFW?o@?g@CGAa@K]O{@c@WKOGYMCjACjA??EjB}BF}@Jw@JsBXs@JuARUDa@H??ODkBZy@NoATiB^eBZ{@R_Cd@wKfC]k@KUKa@E[BiARoBx@gIZuCRaBNy@Nc@N[b@u@r@eA`AsAb@q@NY??LSVk@HYNUNOVUJIFM@K?OEYMWUOu@q@qBeDs@uAa@kAUaAQcAIu@Gs@???CCu@?iABcAHmBN{DN{E??@Y`AcWFgBFsB@kA@qACoD???W?gD@qGBaBH}APeBNuANkAd@yBpAyD??Pi@f@}A~BgG??d@mAj@{BXwAFi@RoATsAPy@d@iB~@mD^qA??Lg@l@kBGKKUKc@OgAOqAMiAEu@C[??EWEk@_@wBU_AQi@]uAGWIg@Iw@??CWGw@CgA@aAHaANmANo@Vw@\aAZcA`@{Ad@wBj@_D\sBBO??FYZcBZiBRmAVuADkBAmAAy@OaAGg@Wa@MQKI]G_@A??G?uBGg@AcCCU?g@Dk@Hy@Po@T[J??ODoB`AmAt@_An@sAp@YP??OJ{@^u@X[Hi@J]D}@N]FSBe@Mc@WHUVkAJc@@KTiA?C,554,3,FFC72C
5560064,s`uaGpxzqLPC^mCPyARiAVkBt@B??D?`@Ab@KbBg@\@??vEFp@D??P@r@?~BF~BF??P?hDHrBBtA?B???lB@Bm@@yC@sD?iE?m@??AmD@kEFoDBiC??@k@?kD?YBiB?uAAuAAgBCw@G{@UqCYwCAMV?XGb@K??PEj@MnCk@r@O^tD??BXVnCF`@JTNPb@Gn@Gh@AbKhAInAAl@??A^Bx@Dj@Jh@Pt@\`AXn@\j@h@z@VX??vAlBz@dAxAzA??dAhAp@r@tBvBFo@??Fm@PcBLyAZeCNyAb@aE\yCHqA?C??AQAUIk@Au@AaA@[RmCBY??HiAXmD`@kFNwBLcAVgBVkAJa@@C??Ro@^oA|@wC??FS`@wA~@wCP_@??HQPc@x@wAz@kA|@gAr@{@??LO`AgAn@s@X[|@s@n@g@??LMd@_@dAiAl@_AnAqBVY??LMh@i@f@c@hB}@X[@C??HWH]D]@U@k@Cq@[aEGy@Ck@@u@Bk@L_ANy@|@iFHi@Fi@Be@DmABaAPaEBy@B}@FcABcAPiDDe@He@Ng@??FUdAyCr@{@TWf@i@lAiAhAkA??LOnBmBrBsBx@{@f@a@^St@W??v@W~Ac@vAc@t@WhBg@\I??fBg@|Bo@DCxBu@Gg@??k@iF]yDQuAQ}ASmAE[SmAo@iD??GUw@kEa@kBK[M[w@cBYu@[iAMi@??Oi@iAiFOs@q@qE??Ig@S_BOqAM}@QwDG{@K_AMoASuAY{B??CW[}Be@}CKi@??UmAYkBQcAEOEy@?QBWHQ\WPG\ONMHKFWBY?e@Eo@[mC[sDK{@??SeBWcCUq@IQIMIIOEOCM?SD}@p@s@n@Ab@?`@@ZDTDXNzA^pB,556,3,FFC72C
5560063,yzoaG~nnqLDVj@rCb@`CPnABd@Nv@VpAP^DNPbAXjBJd@??TpAd@|CJt@??NfA\rCRtALnAJ~@Fz@PvDL|@NpAR~AF`@??r@vENr@hAhF\rANj@??J\Xt@v@bBLZJZ`@jBBN??r@zDv@~DRlADZRlAP|APtA\xDr@pG]J??{Ah@EB}Bn@sBj@??QDiBf@u@VwAb@_Bb@_Bh@??MD_@Rg@`@y@z@sBrBoBlBWX??_A`AmAhAg@h@UVs@z@eAxCMb@??IXId@Ed@QhDCbAGbAC|@Cx@OfD??AXC`AElACd@Gh@Ih@}@hFOx@M~@Cj@At@Bj@Fx@Z`E@V??@XAj@ATE\I\KZYZiB|@g@b@[Z??MLe@f@oApBm@~@eAhAe@^m@h@??OJ}@r@YZo@r@m@p@??STaAjA}@fA{@jAy@vAQb@Q\??IR_AvCW`A??ITeAjDM^??Qn@Ur@K`@WjAWfBMbAK~A??CVa@jFYlDEf@??Gz@SlCAZ@`A@t@BR??DV@T@TIpA]xCc@`EOxA[dCMxAQbBO|AcBcB??QSq@s@_DeDWY??c@k@oBgC[g@??MS]k@Yo@]aAQu@Ki@Ek@Cy@BmAHoA]E??eJcAi@@A???m@Fc@FOQKUGa@OcB??Gk@c@oEs@NoCj@k@L_@H??UFYFW?o@?g@CGAa@K]O{@c@WKOGYMCjACjA??EjB}BF}@Jw@JsBXs@JuARUDa@H??ODkBZy@NoATiB^eBZEf@???Le@fDm@zE[jC_@nC]tC??CVk@tDSlAg@fDGb@?@??g@nCYjBOn@??ETo@jDETO~@O`AGl@OnAe@|DETRHHB??h@NlCh@\F\?b@Cp@Kp@IVG,556,3,FFC72C
1930063,wgqaGtmnqLAh@p@HPBhBR\@dAKl@Kr@Kz@I|Ba@p@KrAUF?zBW^C??PCnBSb@GNCz@U`A[??NGz@[XEXGR?PBRFNLFPJ^Tr@^pB??DVj@rCb@`CPnAZh@NNLBNBX?PG\ONMHKFWBY?e@Eo@[mC[sD_@aDSmB??CUOgDAw@Bg@D]P]TSRKRA`@GRA??bACx@EVyBPmB@I??j@_FDSJ[fA{B??JQRg@^iAdAmCrAyD??@CBKDIfBkEbAkCHQBIb@kAt@oBHS??jB_FRi@??Tq@Zw@Nc@Ry@d@{BLa@Ju@Bq@Cs@Kw@_@sAa@cA??ACOc@Ia@Aa@?]@k@FY@]Di@LuCBU??HqAVsBF_@Rs@Xu@PYx@{AbAgBN]??Ti@BKLo@BaADaA?y@DgB?}@HmD@_A??@i@?{@Aw@Aa@C_@GcAKsACi@Ak@EsA?}@?K??AkBAqCAgBAuA?]?i@?s@???_@@qBHeDBuA???S@QDqD?cBFq@Ae@???AIk@e@_BMa@Me@??GUc@iAa@{AIYq@_CU}@y@cC{@iC??IUu@cCa@qASs@Q}@_@eDG]Gi@SgASw@Mk@W_Ak@uBMk@??e@iBs@mCSw@Qw@c@iB??IW_AoDRcC@Y??Bg@BkBB{@\oFBu@??BYTmDXyEFeA??LuBT}DRqDTqDPkCRyCPsC??X_FFkABw@D_ANkCXmEXsEB_@??RkDJqBXiFFu@@Q??T}Dd@_HTqDV_F`AwPViDNmCJcBBg@??r@gLDg@??\kGb@qGL{B??Bc@v@eMLyBHgA??B[^yGNqCDiA@Y?U?WOOEMC[Gk@Em@AE??AQAGEAK?B^Bh@B`@cA{FyBcLMu@EUIc@AI?GCMWeB[kBuAaI`Aa@JGlAe@fAa@vAm@hAa@DAlAg@dAc@bDkAUqAGUYcB{@cFS_AoAoH}@kF??g@}CUkAi@cD{@{EkBwK??COsB{K??CSaAmFo@}D}@aFq@oDIoAE[w@kGc@aD]sDC{A?k@HiDRqGBsABa@@sA?y@Cm@MwA?e@EiAAYG_BCy@o@IOIcA_AyAsAoCsCKUGUCYAMGUOU{@eAe@a@u@q@]Yi@U]IQCOCy@?}A@@eA??@WGmBC}AG_AIs@[^sAnA??A@UN[D_ARwAZ{@T??OFa@CmFbA_@H??iDr@w@\s@ZGF,57,3,FFC72C
1930062,ixpaGdnupLc@^k@f@s@n@q@yCGU`@o@b@w@^w@Ti@xBmGtAjAp@h@d@n@Xp@Rn@Nn@FRPbAFXhFcA\U?^@n@Fl@??@LAx@MnAQjAWhA_@fBLXZPx@h@NDTJp@^\TLL??RPnAlAn@p@d@d@dBlB\^r@x@pBvB??FFXXb@`@d@\NJz@`@|CnArBp@\J??b@LjCf@`C^zBd@A|AChB@V@THx@L`A??BRiDjA@v@JnANfCL`A^xCHb@LXZd@TNHd@??XvAh@`Dr@xDdBhK??F^p@xEXjBJ`@??DRJZHRVx@Vh@pBdCh@r@dAlAhD`EzC~DbAnAnApBX`@e@v@QZGZI`@Eh@C\??ALIvAIpASrBGl@UROJE@c@RSF??_@NcFpBz@bFRfA??DZFTTpAkC`A??WHeAb@mAf@E@iA`@wAl@gA`@mAd@KFaA`@tA`IZjBVdBBL?F@HHb@DTLt@xBbLbAzFX~ADZFLHF@Y?U?WOOEMC[Gk@Em@AE??AQAGEAK?B^Bh@B`@Dx@Bf@?`@An@Cp@M|Bw@zNEf@??eAzPEf@??[bFe@zHCR??Y~EWrDCd@??WbDEn@UhEaArPo@pKCf@??k@dJQzCSxCMfC_@`GCf@??a@lGIlAE`A??Er@KtA?d@A`@Bv@A^Ab@IvA??_@xG]bGk@jJCX??k@hJi@bJ??m@pJAr@Ap@Cp@C`AIzALb@^tA??^xAl@`CPv@Rv@r@lCr@tCj@tBBJ??Rr@Lj@Rv@RfAFh@F\^dDP|@Rr@`@pAl@lB??FTdA~Cx@bCNl@??DNp@~BHX`@zAXnAJ`@??BPPp@Lp@Rx@Jv@Fr@?bBEfD???HAPChBIdDApB?B???nA?h@?\@tA@fB@pC@vB?Z???`@DrA@j@Bh@JrAFbAB^@`@@v@?z@ChBAZ??GpC?|@EfB?x@E`AC`AMn@CJe@fAcAfBg@|@??Q\QXYt@Sr@G^WrBG`A??Ed@MtCEh@A\GXAj@?\@`@H`@?B??N^b@fA^rAJv@Br@Cp@Kt@M`@e@zBSx@Ob@[v@AD??g@tAuBrFO`@??e@lAc@jACHIPcAjC_BzD??GNEHCJuA|DeAlC_@hACF??O^sAlCKZERm@hFCT??MvAWxBy@DcAB??S@_@EYBUHSNWZIRGZStAGVKRQTWP}@p@s@n@i@n@_@\q@`@??OJ{@ZqAb@{@TOBc@FoBR_@D??Q@{BVG?sATq@J}B`@{@Hs@Jm@JeAJ]AiBSQCN{@@UG[OMO@MJI`@AV,57,3,FFC72C
600171,s`kaGd|`qLHAjB[^Ez@BXx@Jv@J~@ArAAH??Gl@hDp@dE|@XFb@Pn@XVPjCtA|@`@??NHbDbBx@d@f@TDB??LHl@Xd@\v@h@\Rb@XHJNPVTJVDJ??DTk@Ti@ZQLSZ??MPm@jAK^y@|BKTWZ_@Z[TcAt@w@p@??OJOLKRMXOb@Q`@Wj@Wb@KJaAz@_@^CB??OJWNYFe@ByA?eA@q@AU?RtBXzB`@jEFf@??@JTlCTjCZrCPbBFr@H|@R`BP`B??BXL~@RnBNdBN~AFl@ZfBNl@jAxD~@~Cj@~BNl@Nt@TvAXvBZxBZzBD\\xCFfABh@?P???T?VBhB?dA@~AAvDApA?R??Al@AzA?VE|AC|@MlCAfA?`@??AxA[|HIvFBjAFv@XlBx@zDXjAZfA^pAt@`CXnABLFd@p@pDr@dEf@rDFf@??ThBj@hEj@dDx@fFX~Ab@jC??DTHf@j@|CG^APA^Db@l@xD??Lt@r@bEfBpJNh@Pb@^|@JlABn@Bh@Ft@\tCAPCPCJILQLe@R[T[b@Q`@I`@Ch@A^B^Jj@Jz@Fv@@z@Cv@Gh@Ot@[x@Ub@w@x@s@`@a@J}@BU?QAUG?h@Cd@QpBKfB@ZDJDLFFLDdABvBAtBF@a@b@WBg@VW?i@`@O??HC~@AR@ND^P`@NPBV?\AVAVAb@Ef@MZ?HBLHFFJTFj@LlAFdBF~@X|IDrA???BFxABl@Ox@ER[|B?Zb@CZOPUSgGUcHIgDCk@??Eu@M{BI_AWsBMy@I]k@gC}@_EyDaSc@sC_@wBYmBOeAk@yCc@{BM_Ac@{B,60,3,FFC72C
590094,aoqaGvlnqLA?SCU?MICSAe@x@iARCPBZNRLLz@JZNVBBb@`@\TRJCpAClA?~@?t@Bx@B\VlCBH??FXj@hBnAlDlAhDX~@??FTZx@Vt@HVLX??HRf@|APj@\rALl@ZbBJt@B\??BTDZFn@HvAHrAB\Hp@VpB??BVPnA`@xCL~AVdC`@lDBP?B??Hn@T`BNv@Ll@J^DJLX??v@vAPVbCzDzBpDX^hAdBxBdDf@z@??LN`BbC\h@R\??DFVr@t@xCr@hCN`@t@W??v@W~Ac@vAc@t@WhBg@\I??fBg@|Bo@DCxBu@x@UfB_@XG??PC`@E|AIvAGdAId@En@EjAId@C??PAbAIPAn@GXE~Bg@xCo@RE??pBe@hB]b@CV?`@Ff@LXJTDND\@d@AF???P?RBTFTJzB`Al@Tn@Rr@JR@??F@zCJ`ERnAD|A?T@??P@v@FxA?|BBj@BzAH??T@v@FfARxAXnBb@z@PxAV~@Rf@BHA??TANCXEdBa@??NEtAWfE}@z@Sr@Mz@S??f@KrEaAtBc@d@Kb@Gf@A^???TAnAF`AHlAPbB^\F|Bf@??PBfB\h@Hb@F~Df@\@P?NENKbAy@|AoAFE??`@[Pd@FTF\F`@NfCLjBHhA??VpDb@xFDf@???@ThDJzAPpBFpAV`D??BTFKJOLIv@m@~@k@dBiAn@e@Z[??LORQNGRC`@?rCjCVT`@V^TZLb@LdBd@D@??LFPF^RhAz@^ZfEnEjA~A??JPnBhCzAnBVV??LLT`@JLL\Jh@?^?d@Ct@EhAGt@Ad@??AVAn@CtA?vA?bA\A??pAG|AS|BU~BWb@GxAQr@M??RCHv@JpATrCHjA?\IhAIXKZS\]d@}AlA]R??k@ZEDi@PUFoCXwCd@_BP??QB@ZBZZ~AZzALz@Bp@@x@?~@?j@@V@P@DBJFJn@t@TVx@t@h@h@p@p@VTBD??TVLXxAnEj@jB\dALb@??FTvBrG??FR`A~BtB~DXn@\~@??FR\bAXr@X\XVjAt@b@ZHLd@SFA??f@I|C]lC_@n@On@UrBy@??NIvCgAp@W`Bs@ZOjDqAvAm@??BAFJb@`@r@l@r@`@pGhE??NJnA~@n@ZlAh@n@RrCt@|@P??NB~C{CJMRSf@m@dAqAVBj@@vBA??ZArBC~@ClCI|BKnBGhCI??PAlCIdCGxEId@@F@??N@f@Lf@NvGfBt@P??NDnD~@\F^BlA@hCB??P?PRtAnAh@LtGf@`BN\D??RDz@Hz@H`@BzBL`BPhAHxAJ|@F??P@bAJ|BTp@Hl@BlBNfCTdCTBAd@Bp@H?U,59,3,FFC72C
570226,qclaG|e~pLsCgBiBeAgDyB??AAKIGICGAQCWlA}An@gAh@y@f@_A^}@Vs@\eAJc@hAx@lAl@rBfAr@qCQ?MEWQiBcBk@e@o@a@UZGLGPQx@CXETKb@]dAWr@_@|@g@~@i@x@]\YTSFQ?OAOISO[WIGIEO@MFUVgDpEyCtCcAbA}A`BaBxBq@h@y@x@s@j@SLOFc@T_@POH??[LQHs@`@kDvAYLoAb@??KDmAb@iAf@iAd@GB??QJc@`DCLi@vII`@MZGLGH]XQDc@JeBJ[BODQDq@v@En@UhEaArPo@pKCf@??k@dJQzCSxCMfC_@`GCf@??a@lGIlAE`A??Er@KtA?d@A`@Bv@A^Ab@IvA??_@xG]bGk@jJCX??k@hJi@bJ??m@pJAr@Ap@Cp@C`AIzALb@^tA??^xAl@`CPv@Rv@r@lCr@tCj@tBBJ??Rr@Lj@Rv@RfAFh@F\^dDP|@Rr@`@pAl@lB??FTdA~Cx@bCNl@??DNp@~BHX`@zAXnAJ`@??BPPp@Lp@Rx@Jv@Fr@?bBEfD???HAPChBIdDApB?B???nA?h@?\@tA@fB@pC@vB?Z???`@DrA@j@Bh@JrAFbAB^@`@@v@?z@ChBAZ??GpC?|@EfB?x@E`AC`AMn@CJe@fAcAfBg@|@??Q\QXYt@Sr@G^WrBG`A??Ed@MtCEh@A\GXAj@?\@`@H`@?B??N^b@fA^rAJv@Br@Cp@Kt@M`@e@zBSx@Ob@[v@AD??g@tAuBrFO`@??e@lAc@jACHIPcAjC_BzD??GNEHCJuA|DeAlC_@hACF??O^sAlCKZERm@hFCT??MvAWxBy@DcAB??S@_@EYBUHSNWZIRGZStAGVKRQTWP}@p@s@n@i@n@_@\q@`@??OJ{@ZqAb@{@TOBc@FoBR_@D??Q@{BVG?sATq@J}B`@{@Hs@Jm@JeAJ]AiBSQCN{@@UG[OMO@MJI`@AV,57,3,FFC72C
040073,cmmaGn|ppL?[G{LiA{@Qf@??uAzD}AnEuAvD??KTo@d@_BrA{AnACBGPATDN_BjFw@jC}@tCu@|B}AfFkDxKYXk@rAc@`A??qHnS??eC|GyFrNWb@_@h@GVkA~AO`@\b@Xh@Tf@^dATl@??HRqCfC[Z??kCpCgDnD[^sAnA??A@UN[D_ARwAZ{@T??OFa@CmFbA_@H??iDr@w@\s@ZGF??c@^k@f@s@n@q@yCGUK_@Oa@IMQQSII?Yj@}AhBqB|AYTw@D_BFDF`AnB`AiAZWTITCnAA~@fBhAvBHn@o@~DaA`AuErF,4,3,FFC72C
040072,kjqaGdjvpLWZc@y@_@u@eAaCq@aBo@aBg@uAYq@??ISO]qAwCeAyAsAgBS_@}AwCGMEQCW?U?SBUN{@l@wDX_BF]J_@Rq@XkA`@wA`@yA`@sA`@i@X[p@s@@A??PMNITI^Mh@M`@En@CpBGnB@t@@FA??p@AjFKb@@??@?PHLDTRVb@v@rB`@x@NTVXf@^b@^fAhATYZ_@PS^WZQ\Qn@O|A[??PCx@QnDs@~B{@l@Mn@GZAX?\@\B\Ft@Vn@`@VTVT\b@Xh@Tf@^dATl@??HR`@bAl@pAJ`@Nl@~BrFNPXRh@fARq@b@yBf@eBPa@??dCmGl@eBlDqJx@aC??zAeEdAyBpByFvCqI`@aABInDkI^}@??dCyFLYtEkIxByD~@eBSOc@m@Oa@Ie@Eo@Co@?gAAkBGiN,4,3,FFC72C
100209,u|gaG~lzpLL{@]WkAk@cCmA_Ac@[M_@Q??QGy@[o@Qq@OoAQk@AY@_@D??Q@u@NqATiDr@??OBKDs@LqA\w@RuBh@aCh@??QDmCl@w@TcAVu@V[D????k@?SEkBQcCQSC??QA]Cq@G[O]?_@M{@UiCs@c@My@[e@Uw@u@_A}@Ya@OUy@sAm@_AcAkBS_@{@wA^kAr@iCv@mDXcBT_BHuAA}AGaAU{Ac@wB[kAWu@_AyBs@qAeA{A|@iAb@u@`@e@h@i@vAoA??XWtBiBh@a@Hg@@QCSWu@OWYi@??GK[c@][YQg@Yg@W]w@EK`@_Dj@yEj@{EFc@??d@eED_@Fa@J}@n@mF@ERcBP_BToBZkDDSl@kEg@@M?A{B???eCR?X?t@JUU[a@]{@??m@_Bk@eBOa@iAaDKUEM??Um@Sa@]q@}@{AMUIQ??GKaAmBs@wA]q@y@cB??IQU_@OUCC_@s@_@{@i@eBOa@??]{@Oe@]{@i@aBs@gBM]??CGGOUq@o@_Bs@_B[_AMi@??CI?q@EkF?Y??ImN???SCaH???]AsFCoF???WEoEAiD??ASEaLE{KAg@??EqJ?g@??E{I???UGoK???WkDBcDB_@@??eC@@`D@hDBbA???XDrH?nA??@V?dC@tE@H@hB@vBk@@Q?Q?@uE,10,3,FFC72C
090226,qclaG|e~pLsCgBiBeAgDyB??AAKIGICGAQCWlA}An@gAh@y@f@_A^}@Vs@\eAJc@DUBYPy@FQFMT[h@_Bd@sA`@iAZ_ADOLc@Pq@Jc@??@It@uCn@uB`@}A??H[DMb@}Af@aB|@}CNe@Ro@P]]UsCkD??kCaDWa@Q]GOAQ?QFWHOJGPEN@NHh@^r@o@~@u@TQ|@{@v@y@HMPGJSN]ZaALg@Nm@`@uBPcAXmAf@gBp@kBnBcExCqG??HONYd@aA`@{@\y@^cAPg@??HU^kAr@iCv@mDXcBT_BHuAA}AGaAU{Ac@wB[kAWu@_AyBs@qAeA{A|@iAb@u@`@e@h@i@vAoA??XWtBiBh@a@Hg@@QCSWu@OWYi@??GK[c@][YQg@Yg@W]w@EK`@_Dj@yEj@{EFc@??d@eED_@Fa@J}@n@mF@ERcBP_BToBZkDDSl@kEg@@M?A{B???eCgA?aB?cA@eCBkBB_B?uBB]AqEFeA?aMFy@O[I]K{@\a@HcA?w@?U?q@@??c@?sC?cACs@MoC?}BDmAB??O?KLm@Dr@aAhDgGzB_EXe@x@yAR_@??fAmBnA}BXi@\i@dAqBNW??Ra@j@{@Ta@dBaDj@aAr@oAR_@??pDsGXe@??tEcI??^q@?q@EkF?Y??ImN???SCaH???]AsFCoF???WEoEAiD??ASEaLE{KAg@??EqJ?g@??E{I???UGoK???WkDBcDB_@@??eC@@`D@hDBbA???XDrH?nA??@V?dC@tE@H@hB@vBk@@Q?Q?@uE,9,3,FFC72C
440136,_ahaGna{pLND`Ad@`Af@`@XlA|@bFxD??NJ^VvAfAxAdA|@n@VT??bBrA`CfB??PJbChB??NJxBzAv@r@b@\??ZT{@lA_@b@k@j@a@Za@TYLcCd@uARg@NC@??a@T_@`@OX{@`CKRi@|@o@dA??aC~D}BtD{@pA??INc@l@OLGDKDc@HYDiDD_A???o@?aDDe@?{EF??W@_D?s@@_FF}ADgA@y@@iFLO?A^@J@XJPVLn@PXj@`@Nt@TDB,44,3,FFC72C
210120,yxdaGrj`qLl@ZR?Tc@w@a@wA_Ak@c@c@]Ek@EmA?gACWEoBEeBEuBAcB?M???[Dq@Fo@Hw@FSd@aBj@iAj@gDFQ??Z}@Lq@Hq@LOCsB@oAB{@De@Hc@Li@Ti@f@u@rAyAhBuBV[??zHqIdCcC~@cAt@u@zAcB`KoKr@i@FC??RK`@OxCiAdC{@~Bw@dBm@dFcBfC_A~Ak@XI??`@KzBu@jBe@VI??zDiA??b@M^OR]LOR]^y@f@kA^gAFa@LmA??^cDLkAHWJUTYZYPKj@QXGDE??VSXURQ`@s@hAsBpAiBR]??Zi@j@eAP_@Po@Fy@f@iEPmA??DY|@sHJy@L_@l@gANW??z@wAbAcBxAkCTk@ZiBJq@Hk@Fs@@a@??LoC\qG@G??Bu@HkBRgD??Bi@Bg@FeDBiBAs@??A[GkBMmBYcC[yAs@{CUw@q@uC??GY_@aBSy@e@yBo@iDW}AkB[??qAWyCk@_AQ??QEc@GyCi@CA{Be@@yA?a@A]CSGOKIOEO?SB_@P,21,3,FFC72C
210124,asaaGttvpL}@`@a@b@SZ[PVDdB^t@LfANzBd@B@xCh@\F??D?pAVxCj@`BZ??zAVV|An@hDd@xBRx@^`BNr@??h@zBTv@l@jC??DNZxAXbCLlBF`B???HBnAChBGdDCf@GhA??OfCIjBE|@EbA??WlEOpDGr@Ij@Kp@[hBKT??ITyAjCcAbBkAnBU`@??Wd@M^Kx@}@rHGf@??O~@g@hEa@hAKXSZg@`Ae@x@??Wb@q@`BiArBa@r@SPYTQAQFg@LOF??a@N_@ZUb@CLEf@MjAm@pFG`@_@fAUh@??Q`@_@x@S\MNa@He@LyBt@sBj@QF??gBf@_@LkA^k@P??KB{@XcDfAyEbBsEzAwDjAqCdAC???u@\OLm@j@u@v@aBbBiClCqCrC[^_@^y@z@aAdAoAnAuHhIGF??{BfC_AfA}@bAYf@OXKZSz@Kh@GlAAfAAb@IhAEh@Ih@CNKJUr@??Qn@y@nAOl@Qp@[bAOb@Ot@QhAIhACn@??A`@EjFCvACz@GbAEpA\^|@t@`@Xb@\KhAnBbA,21,3,FFC72C
