stop_id,stop_name,latitude,longitude,platform_code,platform_name,municipality,wheelchair_accessible,parent_station,adress,description,zone,route_type
7576,Appleton St @ Hull Dr,42.470791,-71.008878,,,Saugus,0,,,,LocalBus,3
7173,Cabot St opp Elliot St,42.553423,-70.878559,,,Beverly,1,,,,LocalBus,3
7447,Summer St @ Boston St,42.461762,-70.982362,,,Lynn,1,,,,LocalBus,3
7831,Commonwealth Ave @ Ash St,42.347514,-71.250898,,,Newton,1,,,,LocalBus,3
51317,Huntington Ave @ Ruggles St,42.337711,-71.095172,,,Boston,1,,,,LocalBus,3
3978,S Franklin St opp Quincy St,42.135767,-71.006692,,,Holbrook,1,,,,LocalBus,3
1035,Market St @ Washington St,42.349261,-71.153309,,,Boston,1,,,,LocalBus,3
8145,Chestnut St @ Elliot St,42.312647,-71.224718,,,Newton,1,,,,LocalBus,3
12468,Appleton St @ Virginia Rd,42.418807,-71.191934,,,Arlington,1,,,,LocalBus,3
39321,Southern Artery @ South St,42.241847,-70.983929,,,Quincy,1,,,,LocalBus,3
15002,High St @ Bradlee Rd,42.418763,-71.111446,,,Medford,1,,,,LocalBus,3
1554,High St @ Cumberland Ave,42.327864,-71.119112,,,Brookline,1,,,,LocalBus,3
3355,Adams St @ Beale St,42.256313,-71.033465,,,Quincy,1,,,,LocalBus,3
65541,Washington St @ Prospect St,42.345765,-71.233474,,,Newton,1,,,,LocalBus,3
5210,Park St @ Saville St,42.279556,-71.146643,,,Boston,1,,,,LocalBus,3
4365,Pleasant St @ Reedsdale Rd,42.247533,-71.067362,,,Milton,1,,,,LocalBus,3
4247,S Main St @ Darrell Dr,42.156825,-71.044003,,,Randolph,1,,,,LocalBus,3
4480,Western Ave opp Tracey Ave,42.480078,-70.946253,,,Lynn,1,,,,LocalBus,3
8198,791 Walnut St,42.333442,-71.207877,,,Newton,1,,,,LocalBus,3
5728,Pearl St opp Essex St,42.389527,-71.037719,,,Chelsea,1,,,,LocalBus,3
61187,Washington St @ Williams St,42.306393,-71.107657,,,Boston,1,,,,LocalBus,3
2149,Concord Ave @ Spinelli Pl,42.390463,-71.15413,,,Cambridge,1,,,,LocalBus,3
54618,Washington St @ Lenox St,42.181626,-71.203256,,,Norwood,1,,,,LocalBus,3
82134,Central Ave @ Saint Mary St,42.310029,-71.231303,,,Needham,0,,,,LocalBus,3
109872,Revere St @ Summit Ave,42.384712,-70.977889,,,Winthrop,1,,,,LocalBus,3
163,W Broadway @ B St,42.34072,-71.053732,,,Boston,1,,,,LocalBus,3
1836,Independence Dr @ Maranville St,42.296546,-71.157873,,,Boston,1,,,,LocalBus,3
9233,Main St @ Green St,42.466597,-71.061381,,,Melrose,1,,,,LocalBus,3
11244,South Bay Mall @ Allstate Rd,42.326102,-71.062666,,,Boston,1,,,,LocalBus,3
86936,Main St opp Prospect Hill Rd,42.376266,-71.25265,,,Waltham,1,,,,LocalBus,3
249,B St @ Silver St,42.340515,-71.054339,,,Boston,1,,,,LocalBus,3
135,Columbia Rd @ Pond St,42.319947,-71.059926,,,Boston,1,,,,LocalBus,3
8962,W Milton St @ Pine Ave,42.239096,-71.138246,,,Boston,1,,,,LocalBus,3
23404,150 Quarry St,42.246293,-71.016454,,,Quincy,1,,,,LocalBus,3
8175,Watertown St @ Morse St,42.362456,-71.192276,,,Watertown,1,,,,LocalBus,3
67618,Washington St @ Montague Rd,42.238726,-71.180957,,,Dedham,1,,,,LocalBus,3
16358,River St @ Walter St,42.257509,-71.119479,,,Boston,1,,,,LocalBus,3
5509,Broadway St @ Bartlett St,42.400396,-71.061599,,,Everett,1,,,,LocalBus,3
50,Dorchester St @ Old Colony Ave,42.331696,-71.053061,,,Boston,1,,,,LocalBus,3
4874,Paradise Rd @ Swampscott Mall,42.481532,-70.902881,,,Swampscott,1,,,,LocalBus,3
4911,Humphrey St @ Greenwood Ave,42.467767,-70.910532,,,Swampscott,1,,,,LocalBus,3
4275,North St @ Union St,42.162735,-71.041184,,,Randolph,1,,,,LocalBus,3
2413,196 Boston Ave opp Stoughton St,42.415566,-71.127804,,,Medford,1,,,,LocalBus,3
8515,Centre St @ Newtonville Ave,42.35141,-71.185986,,,Newton,1,,,,LocalBus,3
3412,Copeland St @ Granite St,42.242378,-71.015376,,,Quincy,1,,,,LocalBus,3
46467,1600 Hyde Park Ave,42.244466,-71.129544,,,Boston,1,,,,LocalBus,3
6110,Lafayette St @ Laurel St,42.50974,-70.891651,,,Salem,1,,,,LocalBus,3
4706,715 Lynnway,42.45109,-70.963033,,,Lynn,1,,,,LocalBus,3
2847,Bunker Hill St @ Clarken Ct,42.380878,-71.066635,,,Boston,1,,,,LocalBus,3
3379,Granite Ave @ Milton St,42.280395,-71.054799,,,Boston,1,,,,LocalBus,3
1052,130 Western Ave,42.363526,-71.125043,,,Boston,1,,,,LocalBus,3
31839,Corey St opp Mount Benedict Cemetery,42.297909,-71.168753,,,Boston,1,,,,LocalBus,3
1523,Brookline Ave @ Francis St,42.336893,-71.109515,,,Boston,1,,,,LocalBus,3
29012,Sullivan Square,42.384163,-71.076087,,Lower Berth 12,Boston,1,place-sull,"Maffa Way and Cambridge St, Charlestown, MA 02129",Sullivan Square - Lower Berth 12,LocalBus,3
5612,Park St @ Williams St,42.388994,-71.040606,,,Chelsea,1,,,,LocalBus,3
4246,S Main St opp Martin Terr,42.15526,-71.044634,,,Randolph,1,,,,LocalBus,3
1485,Dudley St @ Langdon St,42.323849,-71.073929,,,Boston,1,,,,LocalBus,3
1092,Chestnut Hill Ave @ Beacon St,42.336386,-71.151428,,,Boston,0,,,,LocalBus,3
46267,Kennedy Dr @ Salem St,42.437771,-71.025179,,,Malden,1,,,,LocalBus,3
6575,S Huntington Ave @ Huntington Ave,42.33187,-71.111965,,,Boston,1,,,,LocalBus,3
2714,Broadway @ Mt Vernon St,42.386049,-71.078666,,,Somerville,1,,,,LocalBus,3
5987,Pleasant St @ Washington St,42.443723,-71.072172,,,Melrose,1,,,,LocalBus,3
3172,W Squantum St @ Montclair Ave,42.269927,-71.034167,,,Quincy,1,,,,LocalBus,3
4577,Centennial Dr opp Marriott Dr,42.523353,-70.957076,,,Peabody,1,,,,LocalBus,3
9074,Franklin St opp Greenwood St,42.468688,-71.069631,,,Melrose,1,,,,LocalBus,3
5444,Salem St @ Tremont St,42.42839,-71.063364,,,Malden,1,,,,LocalBus,3
2922,Glen Ln @ Blue Hill Ave - Franklin Park Zoo,42.301806,-71.086667,,,Boston,1,,,,LocalBus,3
121010,Opp 1904 Canton Ave @ Trailside Museum,42.218345,-71.11952,,,Milton,2,,,,LocalBus,3
4777,Salem St @ Humphrey St,42.476191,-70.892579,,,Swampscott,2,,,,LocalBus,3
173,Saint James Ave @ Clarendon St,42.349935,-71.074649,,,Boston,1,,,,ExpressBus-Downtown,3
31317,Huntington Ave @ Longwood Ave,42.335831,-71.099868,,,Boston,1,,,,LocalBus,3
5057,62 Belmont St opp Kinsman St,42.415675,-71.0615,,,Malden,1,,,,LocalBus,3
5768,Revere St @ Lee St,42.416594,-71.005719,,,Revere,1,,,,LocalBus,3
7963,Forest St @ Sunset Rd,42.429628,-71.174804,,,Arlington,1,,,,LocalBus,3
3916,Washington St @ Bellevue Ave,42.182445,-71.012756,,,Braintree,1,,,,LocalBus,3
109868,Main St @ Hermon St,42.381889,-70.98615,,,Winthrop,1,,,,LocalBus,3
2067,Mt Auburn St @ Coolidge Ave,42.374897,-71.13997,,,Cambridge,1,,,,LocalBus,3
19402,Washington St @ W Newton St,42.338788,-71.073825,,Nubian,Boston,1,,,Washington St @ W Newton St - Silver Line - Nubian,ExpressBus-Downtown,3
2190,Bright Rd @ Glenn Rd,42.389034,-71.160998,,,Belmont,1,,,,LocalBus,3
7192,Dodge St @ Longwood Ave,42.578302,-70.888684,,,Beverly,1,,,,LocalBus,3
9033,Highland Ave @ Thacher St,42.420417,-71.079978,,,Malden,1,,,,LocalBus,3
16458,Cummins Hwy @ Fairway St,42.268381,-71.095147,,,Boston,1,,,,LocalBus,3
7640,Washington St @ Hovey St,42.355995,-71.190037,,,Newton,1,,,,LocalBus,3
6564,Summer St @ South Station - Red Line entrance,42.352253,-71.054774,,,Boston,1,,,,LocalBus,3
4394,Whitwell St opp Maywood Ave,42.248865,-71.009538,,,Quincy,1,,,,LocalBus,3
5084,Highland Ave @ Glenwood St,42.433837,-71.083041,,,Malden,1,,,,LocalBus,3
46170,Broadway @ City Hall Ave,42.393789,-71.032399,,,Chelsea,1,,,,LocalBus,3
8816,Main St @ Thaxter St,42.367582,-71.187683,,,Watertown,1,,,,LocalBus,3
50916,Montvale Ave opp Prospect St,42.479452,-71.149613,,,Woburn,1,,,,LocalBus,3
88346,Sunnyside St @ South St,42.359839,-71.262337,,,Waltham,1,,,,LocalBus,3
2125,Belmont St @ Oakley Rd,42.37782,-71.169553,,,Belmont,1,,,,LocalBus,3
1530,Cypress St opp Henry St,42.325425,-71.1219,,,Brookline,1,,,,LocalBus,3
111787,Washington St - Pecunit St to Pleasant St (FLAG),42.176598,-71.13143,,,Canton,1,,,,LocalBus,3
9106,Main St @ Marshall Rd,42.443201,-71.134855,,,Winchester,1,,,,LocalBus,3
10016,TradeCenter 128,42.499312,-71.162566,,,Woburn,1,,,,LocalBus,3
1575,Blue Hill Ave @ Winthrop St,42.323504,-71.076161,,,Boston,1,,,,LocalBus,3
8192,Walnut St @ Otis St,42.348153,-71.206755,,,Newton,1,,,,LocalBus,3
1043,Western Ave @ Mackin St,42.361668,-71.144413,,,Boston,1,,,,LocalBus,3
9134,Elm St @ Monument,42.501791,-71.159009,,,Woburn,1,,,,LocalBus,3
1674,Cambridge St @ Pond St,42.455858,-71.159548,,,Winchester,1,,,,LocalBus,3
2534,Summer St opp Carter Terr,42.385846,-71.104475,,,Somerville,1,,,,LocalBus,3
774,Spring St @ Charles River Loop,42.272122,-71.171854,,,Boston,1,,,,LocalBus,3
11228,Tremont St @ Lenox St,42.337782,-71.083038,,,Boston,1,,,,LocalBus,3
5887,220 Waldemar Ave,42.393252,-71.008144,,,Boston,1,,,,LocalBus,3
7307,Western Ave @ Washington St,42.469586,-70.957219,,,Lynn,1,,,,LocalBus,3
88344,South St @ Brandeis University,42.364384,-71.258565,,,Waltham,1,,,,LocalBus,3
1722,1624 Blue Hill Ave @ Mattapan Sq,42.268802,-71.093523,,,Boston,1,,,,LocalBus,3
4350,Brook Rd @ Briarfield Rd,42.262863,-71.090993,,,Milton,1,,,,LocalBus,3
4701,Lynnway @ Pleasant St,42.45927,-70.947914,,,Lynn,1,,,,LocalBus,3
39692,Union St @ Cleveland Ave,42.210976,-70.994427,,,Braintree,1,,,,LocalBus,3
109877,Shirley St opp Coral Ave,42.379054,-70.975001,,,Winthrop,1,,,,LocalBus,3
3992,S Franklin St @ Emery St,42.125615,-71.011556,,,Holbrook,1,,,,LocalBus,3
6744,Kings Hill Dr @ Newcastle St,42.467893,-70.987426,,,Lynn,0,,,,LocalBus,3
2683,Highland Ave @ Trull Ln,42.387616,-71.101254,,,Somerville,1,,,,LocalBus,3
6675,N Common St @ Franklin St,42.464262,-70.95301,,,Lynn,1,,,,LocalBus,3
3852,Independence Ave opp Verchild St,42.233513,-71.006101,,,Quincy,1,,,,LocalBus,3
6605,Nahant St @ Tudor St,42.459213,-70.935115,,,Lynn,0,,,,LocalBus,3
2899,Mystic Ave opp Shore Dr,42.397062,-71.091228,,,Somerville,1,,,,LocalBus,3
5319,Main St @ Mystic Ave,42.415853,-71.110386,,,Medford,1,,,,LocalBus,3
1151,Centre St @ Cedar St,42.327548,-71.095812,,,Boston,1,,,,LocalBus,3
1840,310 Corey St,42.292945,-71.162185,,,Boston,1,,,,LocalBus,3
5879,Orient Heights,42.386982,-71.00499,B,Bennington St Busway,Boston,1,place-orhte,"1000 Bennington St, East Boston, MA 02128",Orient Heights - Bennington St Busway,LocalBus,3
15985,Main St @ Hancock St,42.476349,-71.100425,,,Stoneham,1,,,,LocalBus,3
6403,Williams St @ Summit St,42.248083,-71.116594,,,Boston,1,,,,LocalBus,3
11809,Mountfort St @ Carlton St,42.348846,-71.108581,,,Brookline,1,,,,LocalBus,3
8285,Watertown St @ Crafts St,42.356622,-71.20713,,,Newton,1,,,,LocalBus,3
2516,Windsor St @ Hampshire St,42.368852,-71.094811,,,Cambridge,1,,,,LocalBus,3
5569,Ferry St @ Clarence St,42.41173,-71.04559,,,Everett,1,,,,LocalBus,3
8845,Main St @ Edgehill Rd,42.376433,-71.258841,,,Waltham,1,,,,LocalBus,3
1425,Cambridge St @ Springfield St,42.373716,-71.100371,,,Cambridge,1,,,,LocalBus,3
9197,Main St opp Linden Rd,42.464985,-71.061746,,,Melrose,1,,,,LocalBus,3
9060,Salem St @ Maplewood St,42.433544,-71.0459,,,Malden,1,,,,LocalBus,3
1417,Cambridge St @ Sciarappa St,42.371285,-71.081692,,,Cambridge,1,,,,LocalBus,3
3388,Granite Ave opp Wood St,42.261084,-71.04278,,,Milton,1,,,,LocalBus,3
96434,Cummins Hwy @ River St,42.267476,-71.094332,,,Boston,1,,,,LocalBus,3
8183,Watertown St opp Pond St,42.36191,-71.194485,,,Watertown,1,,,,LocalBus,3
7202,Broadway @ Jeness St,42.489917,-70.958665,,,Lynn,1,,,,LocalBus,3
3366,Granite Ave @ Thistle Ave,42.27134,-71.047728,,,Milton,1,,,,LocalBus,3
14302,Pearl St @ Ivory Plaza,42.202737,-71.000216,,,Braintree,1,,,,LocalBus,3
25059,Highland Ave @ Molyneaux Circle,42.441965,-71.093174,,,Medford,2,,,,LocalBus,3
90621,Washington St @ Marshall St,42.214402,-71.190031,,,Westwood,1,,,,LocalBus,3
384,Blue Hill Ave @ Pasadena Rd,42.305939,-71.08439,,,Boston,1,,,,LocalBus,3
8534,Parker St @ Parker Ave,42.317498,-71.194773,,,Newton,1,,,,LocalBus,3
1647,Willard St opp Thistle Rd,42.229778,-71.030998,,,Quincy,1,,,,LocalBus,3
23536,Pleasant St @ Irving St,42.411546,-71.158204,,,Arlington,0,,,,LocalBus,3
18595,Massachusetts Ave @ Marrett Rd,42.436614,-71.212864,,,Lexington,1,,,,LocalBus,3
61851,Washington St @ Saint George Ave,42.177908,-71.20597,,,Norwood,1,,,,LocalBus,3
102,Massachusetts Ave @ Prospect St,42.365291,-71.103404,,,Cambridge,1,,,,LocalBus,3
162,W Broadway @ C St,42.339917,-71.052494,,,Boston,1,,,,LocalBus,3
3089,Gibson St @ Dorchester Ave,42.29727,-71.060947,,,Boston,1,,,,LocalBus,3
10833,Dedham Mall @ Stop & Shop,42.258725,-71.16853,,,Dedham,1,,,,LocalBus,3
3162,E Squantum St @ Holyoke St,42.28167,-71.024203,,,Quincy,1,,,,LocalBus,3
42951,Opp 1048 N Main St,42.191457,-71.059112,,,Randolph,1,,,,LocalBus,3
5618,Washington Ave @ Crescent Ave,42.395785,-71.03264,,,Chelsea,1,,,,LocalBus,3
2394,Pearl St @ Cross St,42.38578,-71.088,,,Somerville,1,,,,LocalBus,3
3301,Palmer St opp Bowes Ave,42.255458,-70.968562,,,Quincy,1,,,,LocalBus,3
6401,Highland St @ Fairmount Ave,42.250875,-71.116815,,,Boston,1,,,,LocalBus,3
482,Washington St @ Park St,42.295398,-71.072193,,,Boston,1,,,,LocalBus,3
507,Gallivan Blvd @ Morton St,42.278487,-71.078726,,,Boston,1,,,,LocalBus,3
817,Spring St @ VA Hospital,42.272991,-71.170956,,,Boston,1,,,,LocalBus,3
8272,Mystic St @ Columbia Rd,42.423551,-71.153391,,,Arlington,1,,,,LocalBus,3
41035,Centre St @ Liberty St,42.234648,-71.011635,,,Quincy,1,,,,LocalBus,3
5828,Proctor Ave @ B St,42.413663,-71.01477,,,Revere,0,,,,LocalBus,3
86261,Marrett Rd @ Forbes Rd,42.444426,-71.261344,,,Lexington,1,,,,LocalBus,3
3247,Sea St @ Braintree Ave,42.261337,-70.98025,,,Quincy,1,,,,LocalBus,3
2666,Highland Ave @ Central St,42.388483,-71.103505,,,Somerville,1,,,,LocalBus,3
3237,Coddington St @ Washington St,42.251487,-71.002208,,,Quincy,1,,,,LocalBus,3
6822,S Common St @ Caggiano Plaza,42.462644,-70.961091,,,Lynn,1,,,,LocalBus,3
11419,A St @ Mt Washington Ave,42.346677,-71.051426,,,Boston,1,,,,LocalBus,3
785,Centre St @ Willow St,42.287189,-71.153062,,,Boston,1,,,,LocalBus,3
7247,Western Ave @ Bellair St,42.471718,-70.954444,,,Lynn,1,,,,LocalBus,3
3358,Adams St @ Granite Pl,42.257506,-71.037376,,,Milton,1,,,,LocalBus,3
5596,Washington Ave @ Revere Beach Pkwy,42.403957,-71.035993,,,Chelsea,1,,,,LocalBus,3
11521,Morton St @ Arborway,42.300388,-71.106632,,,Boston,1,,,,LocalBus,3
4053,320 North St,42.172701,-71.034931,,,Randolph,2,,,,LocalBus,3
2621,Somerville Ave @ Lowell St,42.38472,-71.112013,,,Somerville,1,,,,LocalBus,3
6162,Loring Ave opp Riverview St,42.491186,-70.894967,,,Salem,1,,,,LocalBus,3
21158,Harrison Ave opp Plympton St,42.339855,-71.069091,,,Boston,1,,,,LocalBus,3
45618,Opp 67 Washington St,42.165156,-71.213447,,,Walpole,1,,,,LocalBus,3
2073,Mt Auburn St @ Brewer St,42.373956,-71.124752,,,Cambridge,1,,,,LocalBus,3
1810,Commonwealth Ave @ University Rd,42.35075,-71.109976,,,Boston,1,,,,LocalBus,3
4531,Western Ave @ Franklin St,42.468438,-70.958405,,,Lynn,1,,,,LocalBus,3
2102,Trapelo Rd @ Beech St,42.385457,-71.183865,,,Belmont,1,,,,LocalBus,3
2493,Service Road West @ Watertown St,42.418686,-71.204882,,,Lexington,1,,,,LocalBus,3
2378,Boston Ave @ Tufts Garage,42.409038,-71.118404,,,Medford,0,,,,LocalBus,3
26459,Cummins Hwy @ Brockton St,42.270402,-71.099359,,,Boston,1,,,,LocalBus,3
1339,Walnut Ave @ St Richard St,42.323534,-71.084009,,,Boston,1,,,,LocalBus,3
10015,Harrison Ave @ E Newton St,42.337402,-71.072162,,,Boston,1,,,,LocalBus,3
2806,Poplar St @ Cornell St,42.274646,-71.127923,,,Boston,1,,,,LocalBus,3
3416,Water St @ Quincy St,42.240852,-71.008902,,,Quincy,1,,,,LocalBus,3
9057,Highland Ave @ Wentworth St,42.425173,-71.080805,,,Malden,1,,,,LocalBus,3
1438,500 Arsenal St - Watertown + Arsenal Mall,42.362939,-71.159401,,,Watertown,1,,,,LocalBus,3
4816,Humphrey St @ Marshall St,42.467709,-70.907912,,,Swampscott,1,,,,LocalBus,3
5715,Broadway @ Page St,42.405046,-71.016352,,,Revere,1,,,,LocalBus,3
5218,Centre St @ Guernsey St,42.289287,-71.142062,,,Boston,1,,,,LocalBus,3
8846,Main St @ Hill Rd,42.376484,-71.260985,,,Waltham,1,,,,LocalBus,3
612,Washington St @ Heron St,42.268769,-71.149002,,,Boston,1,,,,LocalBus,3
2291,Massachusetts Ave opp Appleton St,42.423592,-71.17585,,,Arlington,1,,,,LocalBus,3
6361,900 River St,42.261845,-71.109851,,,Boston,1,,,,LocalBus,3
4153,Randolph Ave @ Reedsdale Rd,42.24841,-71.069317,,,Milton,1,,,,LocalBus,3
3664,North St @ Pearl St,42.237963,-70.944602,,,Weymouth,1,,,,LocalBus,3
7120,Cabot St opp Mason St,42.560663,-70.883413,,,Beverly,1,,,,LocalBus,3
49001,Temple Pl @ Washington St,42.355385,-71.062211,,Nubian,Boston,1,,,Temple Pl @ Washington St - Silver Line - SL5 Nubian,LocalBus,3
3780,Pearl St @ Ivory Plaza,42.202905,-70.999951,,,Braintree,1,,,,LocalBus,3
1291,Washington St @ Fairbanks St,42.338364,-71.131336,,,Brookline,1,,,,LocalBus,3
5857,Sumner St @ Cottage St,42.367013,-71.035598,,,Boston,1,,,,LocalBus,3
3513,Boston Ave @ High St,42.421061,-71.136955,,,Medford,0,,,,LocalBus,3
24581,Somerville Ave @ Elm St,42.385969,-71.114294,,,Somerville,1,,,,LocalBus,3
78203,181 Lexington St,42.355293,-71.242243,,,Newton,1,,,,LocalBus,3
1678,Cambridge Rd @ Country Club Rd,42.461365,-71.168766,,,Woburn,1,,,,LocalBus,3
3226,Billings Rd @ Vassal St,42.276548,-71.01616,,,Quincy,1,,,,LocalBus,3
124,Massachusetts Ave @ Columbia Rd,42.320623,-71.061567,,,Boston,1,,,,LocalBus,3
10590,Massachusetts Ave @ Washington St,42.336621,-71.076956,,,Boston,1,,,,LocalBus,3
22661,Massachusetts Ave @ Thorndike St,42.402756,-71.138646,,,Arlington,1,,,,LocalBus,3
6311,Playstead Rd opp Osborne Rd,42.429902,-71.132646,,,Medford,1,,,,LocalBus,3
81682,Walnut St @ Linwood Ave,42.35777,-71.210799,,,Newton,0,,,,LocalBus,3
2916,Columbia Rd @ Devon St,42.307465,-71.076246,,,Boston,1,,,,LocalBus,3
4288,641 N Main St,42.178877,-71.050599,,,Randolph,1,,,,LocalBus,3
3020,Hancock St @ Billings Rd,42.273451,-71.025558,,,Quincy,1,,,,LocalBus,3
2879,Mystic Ave @ Temple Rd,42.395563,-71.088935,,,Somerville,1,,,,LocalBus,3
607,Washington St @ Liszt St,42.276574,-71.139145,,,Boston,1,,,,LocalBus,3
3902,N Franklin St @ Belcher St,42.16066,-71.006188,,,Holbrook,1,,,,LocalBus,3
7350,Lynnfield St @ Allston St,42.497839,-70.971238,,,Lynn,0,,,,LocalBus,3
1939,775 Centre St,42.309949,-71.115345,,,Boston,1,,,,LocalBus,3
32638,Washington St @ Weld Ave,42.178108,-71.20601,,,Norwood,1,,,,LocalBus,3
111895,Nantasket Ave from Y St to Spring St (FLAG),42.308765,-70.889696,,,Hull,1,,,,LocalBus,3
7135,46 Cabot St,42.542734,-70.883885,,,Beverly,1,,,,LocalBus,3
10777,Spring St @ Cass St,42.27717,-71.164194,,,Boston,1,,,,LocalBus,3
7894,Great Road @ Pine St,42.484556,-71.260104,,,Bedford,1,,,,LocalBus,3
12856,First Ave @ Fifth St,42.37468,-71.054947,,,Boston,1,,,,LocalBus,3
76431,Washington St opp Crafts St,42.353842,-71.199001,,,Newton,1,,,,LocalBus,3
6677,Franklin St @ Laighton St,42.466833,-70.956217,,,Lynn,1,,,,LocalBus,3
1733,Blue Hill Ave @ Arbutus St,42.287966,-71.089996,,,Boston,1,,,,LocalBus,3
4253,Union St opp Prospect Ave,42.157781,-71.033456,,,Randolph,1,,,,LocalBus,3
461,Washington St opp Algonquin St,42.297609,-71.07253,,,Boston,1,,,,LocalBus,3
2935,Columbia Rd @ Massachusetts Ave,42.319915,-71.062177,,,Boston,1,,,,LocalBus,3
7339,Lynnfield St @ Cobb Ln,42.509073,-70.987515,,,Lynn,1,,,,LocalBus,3
8471,Bedford VA Hospital @ Middlesex CC - Bldg 10,42.505591,-71.273305,,,Bedford,1,,,,LocalBus,3
8182,Watertown St opp Morse St,42.362688,-71.192143,,,Watertown,1,,,,LocalBus,3
128,Massachusetts Ave opp Magazine St,42.327984,-71.067744,,,Boston,1,,,,LocalBus,3
3420,School St @ Phipps St,42.24419,-71.002731,,,Quincy,1,,,,LocalBus,3
2470,Wachusett Ave @ Dow Ave,42.419928,-71.18662,,,Arlington,1,,,,LocalBus,3
17142,Winter St @ Bridge St,42.52653,-70.891029,,,Salem,1,,,,LocalBus,3
15975,Wyoming Ave @ Cottage St,42.452833,-71.071903,,,Melrose,1,,,,LocalBus,3
4201,Reedsdale Rd @ Academy Lane,42.25401,-71.076854,,,Milton,1,,,,LocalBus,3
2488,Appleton St @ Wollaston Ave,42.418894,-71.191872,,,Arlington,1,,,,LocalBus,3
3872,Hancock St @ Hall Ave,42.200611,-71.005182,,,Braintree,1,,,,LocalBus,3
9006,Lebanon St @ Bratley St,42.442778,-71.051561,,,Melrose,1,,,,LocalBus,3
1717,Blue Hill Ave @ Almont St,42.274185,-71.093802,,,Boston,1,,,,LocalBus,3
109815,Pleasant St @ Seaview Ave,42.372389,-70.98292,,,Winthrop,1,,,,LocalBus,3
993,Grove St @ Overlook Rd,42.262598,-71.157452,,,Boston,1,,,,LocalBus,3
9023,Salem St @ Stanton St,42.433949,-71.042118,,,Malden,1,,,,LocalBus,3
10830,5 Charles Park Rd,42.276931,-71.172561,,,Boston,1,,,,LocalBus,3
4209,Central Ave @ Griggs Ln,42.267296,-71.075979,,,Milton,1,,,,LocalBus,3
7699,Beaver St opp Field Rd,42.385442,-71.223454,,,Waltham,1,,,,LocalBus,3
6468,Hyde Park Ave @ West St,42.261691,-71.121992,,,Boston,1,,,,LocalBus,3
7430,Lincoln Ave opp Kent St,42.449659,-71.005674,,,Saugus,1,,,,LocalBus,3
109805,Main St @ Beal St,42.382135,-70.98896,,,Winthrop,1,,,,LocalBus,3
3276,Sea St opp Peterson Rd,42.265969,-70.969853,,,Quincy,1,,,,LocalBus,3
6400,Highland St @ Albion St,42.252256,-71.114406,,,Boston,1,,,,LocalBus,3
109885,Washington Ave @ Willow Ave,42.37228,-70.978265,,,Winthrop,1,,,,LocalBus,3
14937,Washington St opp Dustin St,42.52088,-70.933778,,,Peabody,1,,,,LocalBus,3
1367,Harvard St @ Kent St,42.33326,-71.118666,,,Brookline,1,,,,LocalBus,3
8146,Chestnut St @ Oak St,42.309356,-71.220632,,,Newton,1,,,,LocalBus,3
3267,Sea St @ Winthrop St,42.270403,-70.951784,,,Quincy,1,,,,LocalBus,3
4851,Humphrey St opp Glendale Rd,42.489228,-70.880207,,,Marblehead,1,,,,LocalBus,3
801,Belgrade Ave opp Aldrich St,42.286195,-71.139544,,,Boston,1,,,,LocalBus,3
9143,Main St @ Wheeling St,42.517096,-71.160477,,,Woburn,1,,,,LocalBus,3
109905,Pauline St @ Hermon St,42.376865,-70.984489,,,Winthrop,1,,,,LocalBus,3
35618,Washington St @ Alandale Pkwy,42.174579,-71.207834,,,Norwood,1,,,,LocalBus,3
109,Massachusetts Ave @ Bow St,42.372099,-71.115371,,,Cambridge,1,,,,LocalBus,3
3368,Granite Ave @ Hilltop St,42.279092,-71.054108,,,Boston,1,,,,LocalBus,3
1204,Birmingham Pkwy @ Soldiers Field Rd,42.358663,-71.157969,,,Boston,1,,,,LocalBus,3
1068,125 Western Ave,42.363686,-71.124387,,,Boston,1,,,,LocalBus,3
6280,Malden St opp Patriot Pkwy,42.41874,-71.01182,,,Revere,1,,,,LocalBus,3
7418,Lynn St opp Revere St,42.433615,-71.023381,,,Malden,1,,,,LocalBus,3
49903,42 Central St,42.481345,-71.123476,,,Woburn,1,,,,LocalBus,3
9002,Sylvan St @ Gilbert St,42.439347,-71.050522,,,Malden,1,,,,LocalBus,3
89413,Neponset Valley Parkway @ Readville St,42.244089,-71.133986,,,Boston,1,,,,LocalBus,3
2400,Medford St @ Sycamore St,42.391256,-71.099284,,,Somerville,1,,,,LocalBus,3
3850,Independence Ave @ Lawry St,42.236417,-71.004919,,,Quincy,1,,,,LocalBus,3
1445,Arsenal St @ Watertown + Arsenal Mall,42.363119,-71.159331,,,Watertown,1,,,,LocalBus,3
767,Centre St @ Linden Rd,42.266178,-71.16286,,,Boston,1,,,,LocalBus,3
17449,Summer St opp Raddin Grove Ave,42.459513,-70.978415,,,Lynn,1,,,,LocalBus,3
1083,Market St @ Arlington St,42.35151,-71.152061,,,Boston,1,,,,LocalBus,3
347,Dorchester Ave @ Kimball St,42.304141,-71.059131,,,Boston,1,,,,LocalBus,3
77241,184 Hammond St,42.382793,-71.246883,,,Waltham,1,,,,LocalBus,3
2261,Massachusetts Ave @ Avon Pl,42.41313,-71.149683,,,Arlington,1,,,,LocalBus,3
7139,Bridge St @ Skerry St,42.531058,-70.889082,,,Salem,1,,,,LocalBus,3
